origin_tts2022,6117,6118,6123,6125,6168,6171,6173,6174,6177,6178,6179,6181,6182,6184,6185,6187,6188,6189,6190,6193,6195,6196,6197,6198,6199,6200,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6211,6212,6213,6214,6215,6216,6217,6218,6220,6221,6222,6223,6224,6225,6226,6227,6228,6229,6230,6231,6232,6233,6234,6235,6236,6237,6238,6239,6240,6241,6243,6244,6245,6246,6247,6248,6250,6251,6252,6256,6261,6262,6264,6265
6117,0,0,0,70.41797637939452,0,206.87746810913083,147.85428910630964,0,0,422.88351058959967,0,0,182.92088230185152,0,628.3037474750126,0,0,61.359510652284754,400.12297786064426,107.10613592958913,0,0,443.4562678690309,0,0,0,0,255.21106250019827,0,0,0,0,0,100.58451636224319,0,0,0,0,0,0,0,0,0,0,81.98156959175807,0,0,0,0,0,0,0,0,0,331.64291856270376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.54352569580075,0,0,0
6118,0,0,0,119.66859266810913,81.14521294884888,0,192.62856060230052,0,0,641.5437966922464,29.607867945924585,52.78310480349748,338.49609889675287,0,32.569932071516035,305.1701003989235,0,86.69889606768074,0,0,0,0,406.65850180776073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.7834134179367,22.28126362341415,0,0,0
6123,0,0,0,845.1022685094688,0,157.35773551950533,980.8428314320952,131.422895737607,0,0,340.26494375318174,49.4433231859968,0,0,45.954623536568945,0,93.62939151197111,384.0995289432764,0,0,0,0,251.3720921094646,0,117.9862349050596,152.70722817526263,0,0,147.1472110960818,0,0,0,70.36787648743325,0,0,0,0,0,0,0,0,0,0,0,692.2789823088198,0,0,537.7874791526891,0,0,0,0,0,0,0,765.9367682115374,0,0,0,0,0,0,0,0,0,0,0,213.80057084721375,496.7261791510052,0,0,0,0,0,0,69.56226663268173,88.86340704353394,0,0,0
6125,107.03532409667967,172.15481752254294,746.4393093100223,0,105.05648189795714,0,243.83656659264074,35.10178186655031,0,221.43144607543942,188.12518954280586,0,303.04605955474995,0,143.7078639686295,0,429.80996008904754,0,1485.3389045617557,0,919.0347034398752,0,166.11727935006562,454.41492854088733,338.23638253591463,202.41874072185502,0,0,354.07276848314336,0,0,0,0,0,0,0,168.52155891599463,252.43532938586208,428.26230898506225,0,0,0,0,0,0,0,0,0,0,0,269.96305738600853,0,0,0,0,0,0,0,0,0,203.6374971241159,0,0,0,0,0,0,0,0,0,0,0,41.79331461346089,0,0,422.13833022696167,0,0,0,0
6168,0,289.8333697372987,151.91402772748827,104.61870723975402,0,280.5978764657496,91.04675060347523,0,47.088276600253806,82.21207242913033,0,0,0,0,0,123.89455640497576,0,29.451378292636452,91.79680934455516,0,135.26976976042076,0,121.87450706795167,0,52.30074452320312,83.77401062167391,74.02519437569202,0,174.8523433370558,68.84939914762182,0,217.59238952223043,0,0,0,0,0,0,150.92147509532063,0,0,0,0,0,86.3051660137248,0,0,506.0194342994108,0,0,87.6637781190094,0,0,0,356.83188706551414,0,393.96576258564704,0,0,0,0,435.82690910076644,0,141.93527187363296,0,125.72286808683091,319.5570305611808,0,0,0,0,0,0,0,0,189.18232830597987,407.3311473255184,0,112.87215409207454,163.43775482829
6171,173.6754302978516,0,155.49526680002293,0,348.4576371794278,0,0,0,25.513624921449207,0,578.2956849205652,0,400.77684727018607,0,841.8321079619564,0,0,172.57458197615478,176.75457122377676,52.183767464735894,0,0,227.03107556234477,0,1244.2479699790988,84.4811673274905,0,1338.78536819465,282.33300333599243,0,0,0,0,0,0,0,340.7554905610961,0,0,0,0,0,0,0,0,0,266.0880990145174,0,0,0,0,336.4365299705601,234.29523125290103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.60500835114989,0,0,0,0,0,957.7691046723916,0,63.228109055521244,333.097686418923,0
6173,555.5476981293463,77.09983274922102,920.8152170770513,243.96504559654704,189.3345746699606,0,0,613.5673966615014,0,87.20921878419176,0,0,1778.9899676988002,0,140.1635700493385,70.71049044500698,0,140.56555442108436,57.09827853031966,144.59509943267977,0,146.69340520536008,674.4425881085748,0,162.63798717753698,210.92801717324537,136.3826153449107,93.38424018743594,94.07959646717813,1216.6621411268627,143.02447555759824,0,0,87.47543626525004,0,0,0,319.74582793876385,0,0,0,1697.661168998255,0,0,253.00279224759845,0,0,141.1062681041599,177.66113269824518,1264.226154694312,0,0,0,119.56557671256714,0,715.655116047881,0,267.74587259609604,119.68989380158776,0,0,0,0,377.3798341852558,0,0,0,0,0,339.89047713110034,410.10827878513044,0,414.4789349519922,0,0,0,405.39417732841747,159.82690252176604,0,0
6174,0,0,0,33.763433477878436,0,0,466.2453152157193,0,137.87287376965259,0,451.262038259055,0,0,0,338.0445929948914,25.224207031439118,0,0,276.17430653148404,126.51243594454843,0,158.31902081309656,0,0,47.324262940439766,0,0,0,0,0,0,0,287.4477901470106,0,206.95810164026548,0,0,0,0,0,0,0,837.2135067484869,0,0,0,253.0514609629708,0,0,0,0,0,0,0,0,202.2160156842543,0,100.86864329594263,0,0,0,0,0,0,0,105.43287862286931,1193.1674640193125,1037.3875635055429,0,0,105.63308219634183,0,0,0,0,0,0,0,0,0
6177,0,0,0,0,45.2858550304296,447.4342521654004,0,0,0,68.30975311809813,0,118.98044905836186,86.7140078630393,0,0,98.0388721152877,0,0,179.6162930908475,0,0,0,116.5958622206244,0,0,0,0,0,27.10985534760517,0,0,0,0,121.57714717922883,0,0,46.8464585336196,0,0,0,0,1219.4886067985376,0,0,0,0,0,140.63534749660366,0,0,0,0,0,110.99676342337686,0,0,0,116.64762541328248,69.56095929448932,0,0,0,0,0,0,0,0,0,85.37080912213483,0,0,0,0,0,0,0,0,128.64544468627489,0,0
6178,428.1706809997559,621.024823696347,0,106.68260192871092,100.13994137952254,0,190.28216648972807,0,68.23456543499266,0,302.60151529316386,0,674.8082778400816,0,412.98165996368016,0,800.2764357298893,0,0,249.77661817265482,0,0,0,0,63.48886258739782,0,0,0,101.10859559864926,0,370.9531619197293,0,0,0,0,0,111.86400720129211,0,0,0,0,0,0,0,0,0,0,133.6689897466125,0,0,0,0,0,0,163.37116995620445,0,0,0,564.9720328372504,0,0,0,664.5920478293888,0,0,0,0,0,0,0,0,0,0,0,0,245.4133107938429,156.36494064331058,0,0,0
6179,0,59.323462942630414,167.97189280191304,565.2834856511225,0,410.0109472010919,0,486.75773528053935,0,210.37461749715698,0,0,335.70687537018847,0,0,0,0,0,493.7951752341433,0,0,484.7292850408874,2090.4118177721,0,345.9677681574846,0,0,0,106.37263939020411,259.0737786461588,0,0,0,0,0,0,23.150959679416047,0,122.11475015400232,0,0,0,0,210.46010189619273,38.21029499160323,0,198.97696581255826,135.51538527977544,0,0,106.14924219984866,0,0,115.23768670428188,0,0,0,106.67214467694274,0,89.54334122131614,0,0,820.1934209532574,0,0,0,0,117.37808556842265,0,0,0,0,0,0,0,280.2615300014531,561.0771017605427,0,98.8595371209385,0
