origin_tts2022,destination_tts2022,trip_count,distance_between_taz_km,vkt,distance_total,total_vkt_reduced,total_co2_reduced_daily_g,yearly_co2_reduced_g,yearly_co2_reduced_tonnes
6228,6218,69.0,2.51819388346997,173.75537795942793,173.75537795942793,34.75107559188559,7158.721571928431,2147616.4715785296,2.1476164715785298
6229,6224,69.0,3.36628171868732,232.2734385894251,232.2734385894251,46.45468771788502,9569.665669884314,2870899.700965294,2.8708997009652943
6243,6221,69.0,6.1861677052407,426.8455716616083,426.8455716616083,85.36911433232166,17586.037552458263,5275811.265737479,5.275811265737478
6247,6193,69.0,8.346641972872582,575.9182961282082,575.9182961282082,115.18365922564165,23727.833800482178,7118350.140144654,7.118350140144654
6168,6171,68.0,4.126439359790435,280.5978764657496,280.5978764657496,56.11957529314992,11560.632510388883,3468189.753116665,3.4681897531166648
6171,6117,68.0,2.554050445556641,173.6754302978516,173.6754302978516,34.73508605957032,7155.427728271487,2146628.318481446,2.146628318481446
6205,6189,68.0,3.275371103223428,222.7252350191931,222.7252350191931,44.54504700383862,9176.279682790755,2752883.9048372265,2.7528839048372267
6235,6264,68.0,5.604248401284464,381.0888912873436,381.0888912873436,76.21777825746872,15700.862321038558,4710258.696311567,4.710258696311567
6241,6234,68.0,3.27527663207354,222.71881098100073,222.71881098100073,44.54376219620015,9176.01501241723,2752804.503725169,2.7528045037251694
6264,6235,68.0,5.685669299721964,386.6255123810936,386.6255123810936,77.32510247621872,15928.971110101056,4778691.333030317,4.778691333030317
6171,6211,67.0,5.085902844195465,340.7554905610961,340.7554905610961,68.15109811221923,14039.126211117162,4211737.863335148,4.2117378633351485
6173,6231,67.0,10.681419642505688,715.655116047881,715.655116047881,143.13102320957623,29484.990781172703,8845497.23435181,8.84549723435181
6178,6261,67.0,2.333805084228516,156.36494064331058,156.36494064331058,31.272988128662117,6442.2355545043965,1932670.666351319,1.9326706663513191
6199,6185,67.0,3.004980564862305,201.33369784577445,201.33369784577445,40.26673956915489,8294.948351245908,2488484.5053737727,2.4884845053737727
6223,6256,67.0,6.519429537713549,436.80177902680776,436.80177902680776,87.36035580536156,17996.233295904483,5398869.9887713455,5.398869988771345
6228,6243,67.0,4.770716127083812,319.63798051461544,319.63798051461544,63.92759610292309,13169.084797202157,3950725.439160647,3.950725439160647
6231,6251,67.0,5.184088099082008,347.3339026384946,347.3339026384946,69.46678052769892,14310.156788705977,4293047.036611794,4.293047036611793
6244,6220,67.0,2.546385480201153,170.60782717347726,170.60782717347726,34.121565434695455,7029.042479547264,2108712.743864179,2.1087127438641793
6246,6209,67.0,2.574328892531553,172.48003579961406,172.48003579961406,34.49600715992281,7106.177474944099,2131853.24248323,2.13185324248323
6251,6231,67.0,6.458100926796898,432.69276209539214,432.69276209539214,86.53855241907843,17826.941798330157,5348082.539499047,5.348082539499047
6261,6185,67.0,4.285590813201848,287.1345844845238,287.1345844845238,57.42691689690477,11829.944880762383,3548983.464228715,3.548983464228715
6173,6168,66.0,2.868705676817585,189.3345746699606,189.3345746699606,37.86691493399212,7800.584476402377,2340175.342920713,2.340175342920713
6181,6243,66.0,11.366192492945794,750.1687045344224,750.1687045344224,150.0337409068845,30906.95062681821,9272085.188045463,9.272085188045462
6209,6265,66.0,4.241085234198493,279.9116254571005,279.9116254571005,55.98232509142011,11532.358968832543,3459707.6906497627,3.4597076906497626
6216,6241,66.0,3.517480098183471,232.1536864801091,232.1536864801091,46.43073729602182,9564.731882980494,2869419.564894148,2.869419564894148
6217,6245,66.0,2.131983096412419,140.71088436321963,140.71088436321963,28.14217687264393,5797.28843576465,1739186.5307293949,1.7391865307293948
6227,6264,66.0,9.69093312360375,639.6015861578476,639.6015861578476,127.92031723156953,26351.585349703324,7905475.604910998,7.905475604910998
6245,6217,66.0,2.12151817373047,140.020199466211,140.020199466211,28.004039893242204,5768.832218007894,1730649.6654023682,1.7306496654023682
6247,6196,66.0,7.232350986498273,477.335165108886,477.335165108886,95.4670330217772,19666.208802486104,5899862.640745832,5.899862640745831
6250,6216,66.0,8.841962701985953,583.5695383310729,583.5695383310729,116.71390766621458,24043.064979240204,7212919.493772062,7.212919493772062
6264,6227,66.0,10.26020907899785,677.173799213858,677.173799213858,135.43475984277163,27899.560527610956,8369868.158283287,8.369868158283287
6265,6209,66.0,4.248226347479743,280.382938933663,280.382938933663,56.0765877867326,11551.777084066916,3465533.125220075,3.465533125220075
6171,6197,65.0,3.492785777882227,227.03107556234477,227.03107556234477,45.406215112468956,9353.680313168605,2806104.0939505813,2.8061040939505815
6173,6212,65.0,4.91916658367329,319.74582793876385,319.74582793876385,63.94916558775277,13173.528111077072,3952058.4333231216,3.9520584333231215
6179,6196,65.0,7.457373616013653,484.7292850408874,484.7292850408874,96.94585700817748,19970.84654368456,5991253.963105368,5.991253963105368
6187,6188,65.0,8.034270073613712,522.2275547848913,522.2275547848913,104.44551095697825,21515.77525713752,6454732.577141256,6.4547325771412565
6188,6123,65.0,3.010216892428756,195.66409800786914,195.66409800786914,39.13281960157383,8061.360837924209,2418408.2513772626,2.4184082513772625
6188,6187,65.0,8.385668541631288,545.0684552060337,545.0684552060337,109.01369104120676,22456.82035448859,6737046.106346577,6.737046106346577
6196,6179,65.0,8.382303505892084,544.8497278829855,544.8497278829855,108.9699455765971,22447.808788779002,6734342.636633701,6.7343426366337
6208,6190,65.0,6.372992561271769,414.24451648266495,414.24451648266495,82.848903296533,17066.874079085796,5120062.223725739,5.120062223725739
6212,6173,65.0,4.602675141403269,299.1738841912125,299.1738841912125,59.834776838242504,12325.964028677956,3697789.208603387,3.697789208603387
6256,6187,65.0,8.250994009545922,536.3146106204849,536.3146106204849,107.26292212409699,22096.161957563978,6628848.5872691935,6.628848587269194
6264,6216,65.0,15.799756576033355,1026.984177442168,1026.984177442168,205.3968354884336,42311.74811061732,12693524.433185197,12.693524433185198
6190,6243,64.0,8.84416189122484,566.0263610383897,566.0263610383897,113.20527220767795,23320.28607478166,6996085.822434498,6.996085822434498
6193,6185,64.0,2.468286418936776,157.97033081195366,157.97033081195366,31.59406616239073,6508.3776294524905,1952513.2888357472,1.9525132888357473
6197,6123,64.0,2.513720921094646,160.87813895005735,160.87813895005735,32.17562779001147,6628.179324742362,1988453.7974227087,1.9884537974227088
6205,6237,64.0,4.477510346255134,286.5606621603286,286.5606621603286,57.312132432065724,11806.299281005538,3541889.7843016614,3.5418897843016612
6209,6208,64.0,2.346752558959198,150.19216377338867,150.19216377338867,30.038432754677736,6187.917147463613,1856375.1442390839,1.856375144239084
6212,6222,64.0,4.859052232957144,310.97934290925724,310.97934290925724,62.19586858185145,12812.348927861398,3843704.6783584193,3.8437046783584194
6226,6202,64.0,2.884085050016047,184.581443201027,184.581443201027,36.9162886402054,7604.755459882313,2281426.637964694,2.2814266379646937
6237,6214,64.0,2.922673312469959,187.05109199807737,187.05109199807737,37.410218399615474,7706.504990320787,2311951.4970962363,2.3119514970962363
6238,6200,64.0,6.491182425029284,415.4356752018742,415.4356752018742,83.08713504037485,17115.949818317218,5134784.945495166,5.1347849454951655
6203,6199,63.0,2.05951919719894,129.74970942353323,129.74970942353323,25.949941884706647,5345.6880282495695,1603706.408474871,1.603706408474871
6228,6250,63.0,4.355281096390024,274.3827090725715,274.3827090725715,54.876541814514304,11304.567613789946,3391370.284136984,3.391370284136984
6229,6230,63.0,2.334418683632004,147.06837706881626,147.06837706881626,29.413675413763254,6059.217135235231,1817765.1405705693,1.8177651405705693
6250,6228,63.0,4.189544988939432,263.94133430318425,263.94133430318425,52.78826686063685,10874.38297329119,3262314.8919873573,3.2623148919873572
6188,6178,62.0,3.334328746286649,206.72838226977225,206.72838226977225,41.345676453954454,8517.209349514618,2555162.8048543856,2.5551628048543855
6201,6229,62.0,2.735866684645268,169.62373444800662,169.62373444800662,33.92474688960132,6988.497859257873,2096549.3577773618,2.096549357777362
6201,6261,62.0,7.946230740616933,492.66630591824986,492.66630591824986,98.53326118364998,20297.851803831898,6089355.54114957,6.08935554114957
6220,6244,62.0,2.367022520268622,146.75539625665456,146.75539625665456,29.351079251330916,6046.322325774168,1813896.6977322504,1.8138966977322504
6222,6250,62.0,2.611448286185593,161.90979374350678,161.90979374350678,32.38195874870136,6670.683502232479,2001205.050669744,2.001205050669744
6229,6201,62.0,2.418934006422612,149.97390839820193,149.97390839820193,29.994781679640386,6178.92502600592,1853677.5078017758,1.8536775078017758
6168,6118,61.0,4.751366717004897,289.8333697372987,289.8333697372987,57.966673947459746,11941.134833176708,3582340.449953012,3.582340449953012
6181,6218,61.0,4.972823582518385,303.34223853362147,303.34223853362147,60.668447706724294,12497.700227585205,3749310.0682755616,3.7493100682755616
6189,6261,61.0,6.035300277874959,368.15331695037247,368.15331695037247,73.6306633900745,15167.916658355347,4550374.9975066045,4.550374997506604
6202,6197,61.0,6.753354775292133,411.9546412928201,411.9546412928201,82.39092825856403,16972.53122126419,5091759.366379257,5.091759366379257
6209,6239,61.0,3.028564520706186,184.74243576307734,184.74243576307734,36.94848715261547,7611.388353438787,2283416.506031636,2.283416506031636
6218,6181,61.0,4.92018076025276,300.13102637541834,300.13102637541834,60.02620527508367,12365.398286667236,3709619.486000171,3.7096194860001708
6244,6190,61.0,5.562960400982004,339.3405844599023,339.3405844599023,67.86811689198046,13980.832079747976,4194249.6239243927,4.194249623924393
6244,6234,61.0,2.573680123739085,156.9944875480842,156.9944875480842,31.398897509616845,6468.17288698107,1940451.866094321,1.940451866094321
6251,6265,61.0,2.380418534357857,145.2055305958293,145.2055305958293,29.04110611916586,5982.467860548168,1794740.3581644504,1.7947403581644503
6261,6189,61.0,5.707282089398396,348.14420745330216,348.14420745330216,69.62884149066043,14343.541347076049,4303062.404122815,4.303062404122815
6265,6251,61.0,2.54636168010981,155.3280624866984,155.3280624866984,31.065612497339682,6399.516174451975,1919854.8523355925,1.9198548523355925
6202,6226,60.0,2.884092679410578,173.04556076463467,173.04556076463467,34.60911215292693,7129.477103502948,2138843.1310508843,2.1388431310508844
6204,6215,60.0,2.018119353553805,121.0871612132283,121.0871612132283,24.21743224264566,4988.791041985006,1496637.3125955018,1.4966373125955017
6212,6193,60.0,2.211967241428514,132.71803448571086,132.71803448571086,26.543606897142173,5467.983020811287,1640394.9062433862,1.6403949062433862
6223,6197,60.0,7.855526036697228,471.33156220183366,471.33156220183366,94.26631244036673,19418.860362715546,5825658.108814664,5.825658108814665
6234,6225,60.0,4.930607178639757,295.83643071838543,295.83643071838543,59.16728614367709,12188.46094559748,3656538.283679244,3.656538283679244
6123,6189,59.0,6.51016150751316,384.0995289432764,384.0995289432764,76.81990578865529,15824.90059246299,4747470.177738897,4.747470177738896
6196,6232,59.0,5.184833565731222,305.9051803781421,305.9051803781421,61.18103607562843,12603.293431579456,3780988.0294738365,3.7809880294738365
6202,6241,59.0,10.753829483879572,634.4759395488948,634.4759395488948,126.89518790977895,26140.408709414463,7842122.612824339,7.8421226128243395
6203,6123,59.0,3.335397070587442,196.78842716465908,196.78842716465908,39.35768543293182,8107.6831991839545,2432304.9597551865,2.4323049597551862
6215,6189,59.0,2.454684115300649,144.8263628027383,144.8263628027383,28.96527256054766,5966.846147472818,1790053.8442418454,1.7900538442418454
6217,6174,59.0,6.937029017456092,409.28471202990943,409.28471202990943,81.8569424059819,16862.53013563227,5058759.040689682,5.058759040689682
6218,6245,59.0,2.677934542819049,157.9981380263239,157.9981380263239,31.59962760526478,6509.5232866845445,1952856.9860053633,1.9528569860053633
6225,6227,59.0,4.894723741569826,288.7887007526197,288.7887007526197,57.757740150523944,11898.094471007933,3569428.34130238,3.56942834130238
6228,6231,59.0,2.088931169242896,123.24693898533086,123.24693898533086,24.649387797066172,5077.773886195631,1523332.1658586895,1.5233321658586894
6230,6204,59.0,2.643926373848311,155.99165605705033,155.99165605705033,31.198331211410068,6426.856229550474,1928056.8688651423,1.9280568688651423
6239,6196,59.0,3.961294190113705,233.7163572167086,233.7163572167086,46.74327144334172,9629.113917328394,2888734.175198518,2.8887341751985183
6241,6202,59.0,10.89642973979218,642.8893546477386,642.8893546477386,128.57787092954774,26487.041411486836,7946112.423446051,7.946112423446051
6245,6218,59.0,2.835904971285846,167.31839330586493,167.31839330586493,33.463678661172985,6893.517804201635,2068055.3412604905,2.0680553412604903
6247,6233,59.0,4.835477594821886,285.2931780944913,285.2931780944913,57.05863561889826,11754.078937493041,3526223.6812479123,3.526223681247912
6173,6200,58.0,3.636689951262851,210.92801717324537,210.92801717324537,42.185603434649074,8690.234307537708,2607070.2922613127,2.6070702922613127
6181,6209,58.0,4.672776444111876,271.0210337584888,271.0210337584888,54.20420675169776,11166.06659084974,3349819.977254922,3.349819977254922
6185,6212,58.0,2.262335145787054,131.21543845564915,131.21543845564915,26.24308769112983,5406.076064372745,1621822.8193118237,1.6218228193118236
6200,6173,58.0,3.261617472014804,189.17381337685862,189.17381337685862,37.83476267537173,7793.961111126576,2338188.333337973,2.338188333337973
6209,6245,58.0,3.05734264313962,177.32587330209796,177.32587330209796,35.46517466041959,7305.825980046436,2191747.7940139305,2.1917477940139305
6211,6197,58.0,7.569060973237543,439.0055364477775,439.0055364477775,87.8011072895555,18087.028101648433,5426108.43049453,5.42610843049453
6212,6185,58.0,2.322606093653751,134.71115343191755,134.71115343191755,26.94223068638351,5550.099521395003,1665029.856418501,1.6650298564185009
6231,6247,58.0,3.721363388699709,215.83907654458312,215.83907654458312,43.16781530891663,8892.569953636827,2667770.986091048,2.667770986091048
6245,6209,58.0,3.159072989819308,183.22623340951986,183.22623340951986,36.64524668190398,7548.9208164722195,2264676.244941666,2.2646762449416658
6250,6214,58.0,3.554059492919429,206.13545058932687,206.13545058932687,41.22709011786537,8492.780564280267,2547834.16928408,2.54783416928408
6250,6264,58.0,6.7735897724849,392.8682068041242,392.8682068041242,78.57364136082485,16186.17012032992,4855851.036098976,4.855851036098976
6256,6185,58.0,3.928250260130294,227.83851508755706,227.83851508755706,45.56770301751141,9386.946821607351,2816084.0464822054,2.8160840464822052
6118,6125,57.0,2.099448994177353,119.66859266810913,119.66859266810913,23.93371853362183,4930.3460179260965,1479103.805377829,1.479103805377829
6193,6173,57.0,4.495147913179446,256.22343105122843,256.22343105122843,51.24468621024569,10556.405359310613,3166921.607793184,3.166921607793184
6198,6247,57.0,6.329866535330916,360.8023925138622,360.8023925138622,72.16047850277243,14865.058571571122,4459517.571471336,4.459517571471336
6208,6232,57.0,2.11726223442717,120.68394736234869,120.68394736234869,24.13678947246974,4972.178631328767,1491653.58939863,1.49165358939863
6209,6225,57.0,5.710138473791299,325.47789300610407,325.47789300610407,65.09557860122082,13409.68919185149,4022906.757555447,4.022906757555447
6225,6208,57.0,4.021826029747976,229.24408369563466,229.24408369563466,45.84881673912693,9444.856248260148,2833456.8744780445,2.8334568744780446
6228,6205,57.0,4.404142339767125,251.0361133667261,251.0361133667261,50.20722267334523,10342.687870709116,3102806.361212735,3.102806361212735
6233,6228,57.0,3.392168826239415,193.35362309564664,193.35362309564664,38.67072461912933,7966.1692715406425,2389850.7814621925,2.3898507814621923
6240,6241,57.0,3.29080221816836,187.57572643559652,187.57572643559652,37.5151452871193,7728.119929146576,2318435.9787439727,2.3184359787439726
6247,6198,57.0,6.212576087931453,354.1168370120928,354.1168370120928,70.82336740241855,14589.613684898222,4376884.105469467,4.376884105469467
6247,6245,57.0,2.944057178339486,167.81125916535072,167.81125916535072,33.56225183307014,6913.823877612449,2074147.1632837346,2.0741471632837345
6250,6235,57.0,3.253983635999404,185.47706725196605,185.47706725196605,37.09541345039321,7641.655170781001,2292496.5512343002,2.2924965512343003
6250,6265,57.0,2.230445829827895,127.13541230019001,127.13541230019001,25.427082460038005,5237.978986767829,1571393.6960303488,1.5713936960303487
6265,6250,57.0,2.231204954583755,127.17868241127404,127.17868241127404,25.43573648225481,5239.761715344491,1571928.5146033473,1.5719285146033473
6123,6231,56.0,13.677442289491738,765.9367682115374,765.9367682115374,153.18735364230747,31556.594850315338,9466978.455094602,9.466978455094601
6187,6241,56.0,8.624460969070167,482.96981426792934,482.96981426792934,96.59396285358588,19898.35634783869,5969506.904351607,5.969506904351607
6211,6181,56.0,6.030193959361789,337.6908617242602,337.6908617242602,67.53817234485204,13912.863503039522,4173859.0509118563,4.173859050911856
6215,6248,56.0,4.964727819899002,278.0247579143441,278.0247579143441,55.60495158286882,11454.620026070977,3436386.007821293,3.436386007821293
6218,6228,56.0,2.196951641986176,123.02929195122586,123.02929195122586,24.605858390245174,5068.806828390506,1520642.0485171517,1.5206420485171517
6231,6243,56.0,5.586867660477634,312.8645889867475,312.8645889867475,62.572917797349504,12890.021066253998,3867006.319876199,3.8670063198761992
6243,6231,56.0,5.65375581364346,316.61032556403376,316.61032556403376,63.322065112806754,13044.345413238192,3913303.6239714576,3.9133036239714576
6245,6205,56.0,4.696378536528328,262.99719804558634,262.99719804558634,52.59943960911727,10835.484559478158,3250645.3678434473,3.2506453678434473
6123,6171,55.0,2.861049736718279,157.35773551950533,157.35773551950533,31.471547103901067,6483.13870340362,1944941.6110210859,1.944941611021086
6171,6123,55.0,2.827186669091326,155.49526680002293,155.49526680002293,31.09905336000459,6406.404992160946,1921921.4976482838,1.921921497648284
6171,6264,55.0,6.056321571253145,333.097686418923,333.097686418923,66.6195372837846,13723.624680459627,4117087.404137888,4.117087404137888
6173,6199,55.0,2.957054312318854,162.63798717753698,162.63798717753698,32.527597435507396,6700.6850717145235,2010205.521514357,2.010205521514357
6182,6207,55.0,6.468256944976922,355.7541319737307,355.7541319737307,71.15082639474615,14657.070237317706,4397121.071195312,4.397121071195312
6190,6214,55.0,4.120360017876884,226.6198009832286,226.6198009832286,45.32396019664572,9336.73580050902,2801020.740152706,2.801020740152706
6195,6238,55.0,5.045350986211914,277.49430424165524,277.49430424165524,55.49886084833105,11432.765334756195,3429829.6004268588,3.4298296004268587
6196,6181,55.0,3.473770175942007,191.0573596768104,191.0573596768104,38.21147193536208,7871.563218684588,2361468.9656053763,2.3614689656053764
6203,6195,55.0,10.492794922609422,577.1037207435182,577.1037207435182,115.42074414870365,23776.67329463295,7133001.988389885,7.133001988389885
6214,6195,55.0,4.029304513369912,221.61174823534515,221.61174823534515,44.32234964706903,9130.404027296221,2739121.2081888663,2.739121208188866
6215,6246,55.0,4.038472386026944,222.11598123148192,222.11598123148192,44.423196246296385,9151.178426737055,2745353.5280211163,2.7453535280211163
6217,6225,55.0,4.854912136292614,267.0201674960938,267.0201674960938,53.40403349921876,11001.230900839066,3300369.2702517197,3.3003692702517196
6225,6217,55.0,4.728923465514026,260.09079060327144,260.09079060327144,52.01815812065429,10715.740572854784,3214722.171856435,3.214722171856435
6226,6243,55.0,10.443341267578548,574.3837697168201,574.3837697168201,114.87675394336402,23664.61131233299,7099383.3936998965,7.099383393699896
6230,6214,55.0,2.882955452325702,158.56254987791363,158.56254987791363,31.712509975582726,6532.777054970042,1959833.1164910125,1.9598331164910126
6231,6173,55.0,8.628594406343533,474.5726923488943,474.5726923488943,94.91453846977886,19552.394924774446,5865718.477432334,5.865718477432334
6241,6224,55.0,3.914963090441659,215.32296997429123,215.32296997429123,43.06459399485825,8871.306362940799,2661391.90888224,2.6613919088822398
6241,6245,55.0,3.065047055989353,168.57758807941443,168.57758807941443,33.71551761588289,6945.396628871875,2083618.9886615623,2.0836189886615624
6243,6226,55.0,10.741789865734562,590.7984426154009,590.7984426154009,118.15968852308018,24340.895835754516,7302268.750726355,7.3022687507263555
6246,6225,55.0,5.962675731162091,327.947165213915,327.947165213915,65.589433042783,13511.423206813299,4053426.9620439894,4.053426962043989
6264,6171,55.0,7.865060279749239,432.57831538620815,432.57831538620815,86.51566307724164,17822.22659391178,5346667.978173533,5.346667978173533
6178,6179,54.0,5.60373176468822,302.60151529316386,302.60151529316386,60.52030305863278,12467.182430078352,3740154.7290235055,3.7401547290235055
6181,6201,54.0,5.763993104019172,311.2556276170353,311.2556276170353,62.25112552340707,12823.731857821856,3847119.557346557,3.8471195573465566
6185,6256,54.0,4.026474275450005,217.4296108743003,217.4296108743003,43.485922174860065,8958.099968021173,2687429.990406352,2.687429990406352
6216,6250,54.0,8.760915643880484,473.0894447695461,473.0894447695461,94.61788895390923,19491.285124505303,5847385.537351591,5.847385537351591
6223,6177,54.0,3.947172713595762,213.14732653417116,213.14732653417116,42.629465306834234,8781.669853207852,2634500.9559623557,2.6345009559623556
6230,6212,54.0,2.021264134106365,109.14826324174372,109.14826324174372,21.829652648348745,4496.908445559841,1349072.5336679523,1.3490725336679523
6247,6222,54.0,4.43441986601254,239.45867276467715,239.45867276467715,47.89173455293543,9865.697317904698,2959709.1953714094,2.9597091953714094
6174,6207,53.0,5.423543210320955,287.4477901470106,287.4477901470106,57.489558029402126,11842.848954056837,3552854.686217051,3.552854686217051
6188,6244,53.0,8.858544589928782,469.5028632662254,469.5028632662254,93.90057265324509,19343.51796656849,5803055.389970547,5.803055389970546
6190,6248,53.0,7.441449339937108,394.3968150166667,394.3968150166667,78.87936300333335,16249.148778686671,4874744.633606002,4.874744633606002
6199,6256,53.0,5.719167508195122,303.1158779343415,303.1158779343415,60.6231755868683,12488.37417089487,3746512.251268461,3.7465122512684608
6207,6174,53.0,5.399113889031892,286.1530361186903,286.1530361186903,57.23060722373806,11789.50508809004,3536851.526427012,3.5368515264270117
6222,6190,53.0,4.321379373906005,229.03310681701828,229.03310681701828,45.80662136340366,9436.164000861154,2830849.2002583463,2.830849200258346
6225,6245,53.0,4.310838660315118,228.47444899670123,228.47444899670123,45.694889799340245,9413.147298664091,2823944.189599227,2.823944189599227
6265,6197,53.0,10.07278545848032,533.857629299457,533.857629299457,106.77152585989141,21994.93432713763,6598480.2981412895,6.59848029814129
6177,6216,52.0,23.451703976894954,1219.4886067985376,1219.4886067985376,243.89772135970753,50242.93060009975,15072879.180029927,15.072879180029927
6181,6177,52.0,5.844434897986452,303.9106146952955,303.9106146952955,60.78212293905911,12521.117325446176,3756335.1976338527,3.756335197633853
6188,6118,52.0,3.239697387680798,168.4642641594015,168.4642641594015,33.6928528318803,6940.727683367342,2082218.3050102026,2.0822183050102026
6189,6209,52.0,6.806722135186298,353.94955102968754,353.94955102968754,70.78991020593752,14582.721502423128,4374816.450726938,4.3748164507269385
6190,6208,52.0,6.373641059806926,331.42933510996016,331.42933510996016,66.28586702199203,13654.88860653036,4096466.581959108,4.096466581959108
6201,6233,52.0,3.483769305687887,181.15600389577014,181.15600389577014,36.23120077915403,7463.62736050573,2239088.208151719,2.239088208151719
6202,6230,52.0,3.771557609966222,196.12099571824353,196.12099571824353,39.22419914364871,8080.1850235916345,2424055.5070774904,2.4240555070774903
6216,6181,52.0,18.4589650933128,959.8661848522655,959.8661848522655,191.97323697045312,39546.48681591334,11863946.044774001,11.863946044774002
6216,6232,52.0,3.95826387642671,205.8297215741889,205.8297215741889,41.16594431483779,8480.184528856584,2544055.358656975,2.544055358656975
6220,6224,52.0,4.050464988624801,210.62417940848968,210.62417940848968,42.12483588169794,8677.716191629775,2603314.8574889326,2.6033148574889324
6230,6202,52.0,3.771561424663488,196.12119408250138,196.12119408250138,39.224238816500275,8080.193196199057,2424057.958859717,2.424057958859717
6230,6234,52.0,5.358926541607455,278.6641801635877,278.6641801635877,55.732836032717536,11480.964222739813,3444289.2668219437,3.4442892668219436
6232,6216,52.0,4.189766409385695,217.86785328805612,217.86785328805612,43.57357065761123,8976.155555467913,2692846.666640374,2.692846666640374
6243,6216,52.0,3.010340807154117,156.53772197201408,156.53772197201408,31.307544394402818,6449.354145246981,1934806.2435740943,1.9348062435740943
6244,6237,52.0,3.02251551686414,157.1708068769353,157.1708068769353,31.434161375387063,6475.437243329735,1942631.1729989205,1.9426311729989205
6245,6229,52.0,3.057547889983736,158.99249027915428,158.99249027915428,31.79849805583086,6550.490599501157,1965147.179850347,1.965147179850347
6173,6185,51.0,2.748305295085068,140.1635700493385,140.1635700493385,28.0327140098677,5774.739086032746,1732421.7258098237,1.7324217258098238
6173,6225,51.0,24.78874813126102,1264.226154694312,1264.226154694312,252.84523093886241,52086.11757340566,15625835.272021698,15.625835272021698
6197,6204,51.0,7.262694059193753,370.3973970188814,370.3973970188814,74.07947940377629,15260.372757177916,4578111.827153375,4.578111827153375
6215,6204,51.0,2.31415860433292,118.02208882097892,118.02208882097892,23.604417764195787,4862.510059424332,1458753.0178272997,1.4587530178272996
6223,6188,51.0,4.641008214086025,236.69141891838726,236.69141891838726,47.338283783677454,9751.686459437555,2925505.9378312663,2.9255059378312662
6238,6241,51.0,4.107039224996058,209.45900047479893,209.45900047479893,41.89180009495979,8629.710819561717,2588913.2458685148,2.5889132458685147
6239,6185,51.0,6.081453278415655,310.15411719919837,310.15411719919837,62.03082343983968,12778.349628606973,3833504.888582092,3.833504888582092
6244,6256,51.0,10.236580338332587,522.065597254962,522.065597254962,104.4131194509924,21509.102606904435,6452730.782071331,6.45273078207133
6248,6185,51.0,8.24770221008964,420.6328127145716,420.6328127145716,84.12656254291433,17330.07188384035,5199021.565152106,5.199021565152106
6256,6244,51.0,9.795502443097321,499.5706245979634,499.5706245979634,99.91412491959268,20582.309733436094,6174692.920030829,6.174692920030829
6182,6177,50.0,3.434178448066494,171.7089224033247,171.7089224033247,34.34178448066494,7074.407603016978,2122322.2809050935,2.1223222809050935
6188,6125,50.0,2.530243968454617,126.51219842273085,126.51219842273085,25.302439684546172,5212.302575016512,1563690.7725049534,1.5636907725049534
6189,6228,50.0,8.395055362577398,419.75276812886995,419.75276812886995,83.95055362577399,17293.814046909443,5188144.214072833,5.188144214072833
6228,6190,50.0,5.270279283700995,263.51396418504976,263.51396418504976,52.70279283700995,10856.77532442405,3257032.597327215,3.257032597327215
6228,6244,50.0,3.668229679838132,183.4114839919066,183.4114839919066,36.68229679838132,7556.553140466553,2266965.942139966,2.266965942139966
6185,6199,49.0,3.015417576581055,147.7554612524717,147.7554612524717,29.55109225049434,6087.525003601834,1826257.5010805503,1.8262575010805502
6204,6188,49.0,4.22234386963919,206.89484961232034,206.89484961232034,41.37896992246407,8524.0678040276,2557220.34120828,2.55722034120828
6204,6218,49.0,7.631274346098102,373.932442958807,373.932442958807,74.7864885917614,15406.016649902847,4621804.994970854,4.621804994970854
6214,6204,49.0,3.938995015871278,193.01075577769262,193.01075577769262,38.60215115553853,7952.043138040937,2385612.9414122812,2.385612941412281
6245,6223,49.0,7.214774184900783,353.52393506013834,353.52393506013834,70.70478701202767,14565.1861244777,4369555.83734331,4.36955583734331
6125,6197,48.0,3.460776653126367,166.11727935006562,166.11727935006562,33.223455870013126,6844.031909222704,2053209.5727668111,2.053209572766811
6168,6237,48.0,9.079727272932635,435.82690910076644,435.82690910076644,87.1653818201533,17956.06865495158,5386820.596485474,5.3868205964854745
6173,6239,48.0,7.862079878859496,377.3798341852558,377.3798341852558,75.47596683705116,15548.049168432539,4664414.750529761,4.664414750529762
6178,6173,48.0,3.964211801869335,190.28216648972807,190.28216648972807,38.05643329794562,7839.625259376797,2351887.577813039,2.3518875778130393
6187,6211,48.0,6.305799499977302,302.6783759989105,302.6783759989105,60.535675199782105,12470.349091155114,3741104.7273465344,3.7411047273465345
6201,6190,48.0,5.094978401956422,244.55896329390828,244.55896329390828,48.91179265878166,10075.82928770902,3022748.7863127063,3.0227487863127065
6204,6265,48.0,4.679829684321727,224.63182484744289,224.63182484744289,44.92636496948858,9254.831183714648,2776449.3551143943,2.7764493551143943
6208,6246,48.0,3.304121983694243,158.59785521732366,158.59785521732366,31.719571043464732,6534.231634953735,1960269.4904861206,1.9602694904861206
6211,6187,48.0,6.208601013649177,298.0128486551605,298.0128486551605,59.602569731032105,12278.129364592614,3683438.8093777844,3.6834388093777846
6216,6190,48.0,16.939057527245918,813.074761307804,813.074761307804,162.6149522615608,33498.680165881524,10049604.049764458,10.049604049764458
